player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating,goal_contribution_rate,work_rate_intensity,passing_efficiency,position_encoded,preferred_foot_Right
P00959,Hassan Mahmoud,17.0,Qatari,Qatar,23.0,Forward,180.0,81.0,Bunyodkor,6877224.0,M00367,2026-07-30,MetLife Stadium,East Rutherford,Canada,Group Stage,L,0.0,1.0,79.0,0.0,0.0,2.0,0.0,0.03,0.0,0.0,14.0,18.0,0.78,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.7,32.4,20.0,16.0,92.9,6.1,62.1,52.3,20.8,1.6,42.4,24.3,45.7,37.3,3.0,0.0,316.0,0.0,6.5,0.0,9.850000000000001,0.0078000000000000005,1,True
P00950,Almoez Al-Attiyah,27.0,Qatari,Qatar,14.0,Midfielder,173.0,68.0,Al-Shorta,5186589.0,M00367,2026-07-30,MetLife Stadium,East Rutherford,Canada,Group Stage,L,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0,32.0,42.0,0.78,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.6,30.2,21.0,11.0,99.0,6.0,57.9,50.5,49.4,6.6,77.3,58.3,74.5,43.3,0.0,0.0,182.0,0.0,5.5,0.0,7.1,0.015600000000000001,3,True
P00958,Almoez Al-Mohannadi,30.0,Qatari,Qatar,22.0,Forward,180.0,76.0,Al-Hilal,8299366.0,M00367,2026-07-30,MetLife Stadium,East Rutherford,Canada,Group Stage,L,0.0,1.0,87.0,0.0,0.0,2.0,0.0,0.19,0.18,1.0,15.0,19.0,0.84,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.3,31.9,36.0,19.0,79.6,5.3,51.7,48.2,17.6,1.8,32.4,33.5,39.4,37.9,0.0,0.0,224.0,0.0,5.6,0.0,12.649999999999999,0.0168,1,True
P00942,Hassan Pedro,23.0,Qatari,Qatar,6.0,Defender,174.0,77.0,Ulsan HD,5050754.0,M00367,2026-07-30,MetLife Stadium,East Rutherford,Canada,Group Stage,L,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.89,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3,31.6,7.0,6.0,79.7,5.8,67.0,28.6,42.7,0.9,30.6,24.5,40.8,56.3,0.0,0.0,468.0,0.0,5.2,0.0,2.6500000000000004,0.0089,0,False
P00957,Akram Al-Ahmad,23.0,Qatari,Qatar,21.0,Forward,173.0,65.0,Pakhtakor,15104348.0,M00367,2026-07-30,MetLife Stadium,East Rutherford,Canada,Group Stage,L,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.05,0.08,1.0,2.0,4.0,0.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,32.7,5.0,3.0,99.0,7.3,68.3,75.1,28.1,1.6,53.1,84.9,71.9,62.3,2.0,2.0,218.0,0.0,7.0,7.499437542184336,2.45,0.0134,1,False
P00946,Ahmed Al-Dosari,18.0,Qatari,Qatar,10.0,Defender,187.0,76.0,Kawasaki Frontale,32762108.0,M00367,2026-07-30,MetLife Stadium,East Rutherford,Canada,Group Stage,L,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,0.77,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3,30.0,1.0,5.0,99.0,8.2,82.1,36.5,83.6,4.2,88.6,39.9,68.5,88.8,0.0,0.0,104.0,0.0,8.7,0.0,2.55,0.0154,0,True
P00991,Ibrahim Mhawi,30.0,Iraqi,Iraq,3.0,Goalkeeper,190.0,81.0,Kawasaki Frontale,47033556.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.73,0.0,0.0,1.0,0.0,5.7,0.7,28.2,22.0,19.0,75.7,6.9,68.9,4.4,99.0,4.3,99.0,27.2,99.0,44.8,0.0,0.0,283.0,0.0,7.3,0.0,6.75,0.0070999999999999995,2,True
P01012,Ali Hussein,24.0,Iraqi,Iraq,24.0,Forward,171.0,69.0,Yokohama F. Marinos,3080894.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,57.0,0.0,0.0,3.0,1.0,0.25,0.02,1.0,8.0,11.0,0.75,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.9,29.9,18.0,16.0,79.0,6.1,55.3,35.3,28.3,2.0,17.1,47.3,40.2,39.4,3.0,1.0,180.0,0.0,6.2,0.0,7.449999999999999,0.015,1,True
P01002,Aymen Kasid,28.0,Iraqi,Iraq,14.0,Midfielder,181.0,75.0,Ulsan HD,25276368.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,51.0,0.81,4.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.0,28.8,17.0,12.0,98.9,6.5,65.2,74.4,32.8,9.4,85.7,86.7,99.0,65.2,1.0,0.0,279.0,0.0,6.0,0.0,8.9,0.016200000000000003,3,True
P01005,Amir Majeed,27.0,Iraqi,Iraq,17.0,Midfielder,177.0,73.0,Sydney FC,8190457.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.03,2.0,55.0,62.0,0.89,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0,27.3,23.0,24.0,96.6,7.2,72.9,62.6,82.8,9.4,79.0,63.9,59.0,50.8,1.0,0.0,151.0,0.0,6.9,0.0,11.6,0.0267,3,True
P00996,Amir Younis,28.0,Iraqi,Iraq,8.0,Defender,177.0,73.0,Pohang Steelers,2038987.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,34.0,0.81,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.9,28.2,19.0,18.0,75.2,6.3,66.2,29.5,47.8,3.1,40.3,26.0,35.4,56.4,0.0,1.0,507.0,0.0,6.3,0.0,9.85,0.008100000000000001,0,True
P01006,Safaa Al-Khafaji,20.0,Iraqi,Iraq,18.0,Midfielder,176.0,72.0,Bunyodkor,18303109.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,74.0,1.0,0.0,0.0,0.0,0.0,0.07,0.0,48.0,56.0,0.86,4.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.3,33.8,29.0,19.0,92.3,6.8,65.4,58.0,60.2,6.6,48.1,76.8,61.2,52.2,1.0,1.0,182.0,1.0,6.6,1.2162014245772688,11.55,0.0086,3,True
P01010,Aymen Al-Khafaji,26.0,Iraqi,Iraq,22.0,Forward,184.0,83.0,Al-Ahli,24086325.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,83.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,18.0,23.0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.2,30.0,28.0,14.0,84.7,6.2,63.2,54.4,23.5,5.7,56.2,68.3,65.5,61.3,6.0,4.0,506.0,0.0,6.0,0.0,10.7,0.0316,1,True
P00994,Ibrahim Daoud,29.0,Iraqi,Iraq,6.0,Defender,180.0,78.0,Yokohama F. Marinos,2124773.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,33.0,0.9,1.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.9,30.0,21.0,15.0,90.9,6.8,65.8,20.6,46.2,3.8,35.1,17.8,37.8,48.7,0.0,1.0,475.0,0.0,7.2,0.0,10.049999999999999,0.018000000000000002,0,True
P01008,Ahmed Hussein,26.0,Iraqi,Iraq,20.0,Midfielder,173.0,77.0,Al-Duhail,9162130.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,80.0,1.0,0.0,1.0,0.0,0.0,0.01,1.0,52.0,64.0,0.82,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.7,30.2,27.0,21.0,76.3,5.6,58.4,42.8,34.3,11.5,55.9,49.8,81.5,54.5,1.0,0.0,154.0,0.0,5.5,1.1249873438923814,7.75,0.016399999999999998,3,False
P01001,Mohannad Al-Saadi,29.0,Iraqi,Iraq,13.0,Midfielder,175.0,79.0,Ulsan HD,30647464.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,88.0,0.0,0.0,3.0,1.0,0.26,0.03,4.0,65.0,80.0,0.82,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.8,32.3,16.0,18.0,89.1,7.3,72.7,83.2,67.6,14.6,82.0,90.1,99.0,51.0,2.0,1.0,387.0,0.0,7.0,0.0,14.899999999999999,0.040999999999999995,3,True
P00998,Hussein Ibrahim,29.0,Iraqi,Iraq,10.0,Defender,190.0,78.0,Jeonbuk Hyundai,26452992.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.05,1.0,37.0,42.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.2,32.0,14.0,13.0,99.0,6.2,65.7,25.4,64.6,9.7,67.4,26.8,67.3,60.5,0.0,0.0,361.0,0.0,6.2,0.0,10.399999999999999,0.018000000000000002,0,False
P00993,Aymen Attwan,27.0,Iraqi,Iraq,5.0,Defender,180.0,77.0,Melbourne City,2781845.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.83,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.3,30.6,8.0,3.0,77.0,5.7,58.3,20.7,43.2,0.5,41.4,27.0,58.2,57.8,0.0,0.0,418.0,0.0,5.7,0.0,3.6500000000000004,0.0083,0,True
P01004,Ali Al-Timimi,24.0,Iraqi,Iraq,16.0,Midfielder,187.0,80.0,Erbil SC,5736751.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,15.0,0.89,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,32.5,6.0,7.0,87.8,7.3,73.1,57.6,62.6,2.1,74.0,45.8,77.6,57.9,0.0,0.0,80.0,0.0,8.2,0.0,3.45,0.0089,3,True
P01003,Ibrahim Taher,31.0,Iraqi,Iraq,15.0,Midfielder,185.0,78.0,Al-Nassr,3655581.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,14.0,18.0,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,31.5,5.0,7.0,87.8,5.1,50.6,52.1,50.0,1.2,34.3,65.9,48.8,77.2,1.0,1.0,289.0,0.0,5.3,0.0,3.6,0.0083,3,False
P01009,Mohannad Majeed,18.0,Iraqi,Iraq,21.0,Forward,187.0,75.0,Al-Ahli,71687038.0,M00368,2026-07-25,NRG Stadium,Houston,Cameroon,Group Stage,W,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,14.0,0.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.3,30.8,5.0,6.0,99.0,7.1,74.7,99.0,19.4,5.6,99.0,88.9,99.0,54.6,3.0,0.0,233.0,0.0,7.1,0.0,2.95,0.025500000000000002,1,True
P01119,Samuel Choupo-Moting,26.0,Cameroonian,Cameroon,1.0,Goalkeeper,189.0,78.0,ES Tunis,74850274.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,26.0,0.62,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.78,2.0,0.0,2.0,0.0,7.2,0.9,32.1,22.0,19.0,87.3,7.4,68.5,18.5,99.0,10.6,99.0,36.7,99.0,69.5,0.0,0.0,300.0,0.0,7.6,0.0,8.55,0.0186,2,True
P01135,Karl Olinga,22.0,Cameroonian,Cameroon,17.0,Midfielder,176.0,78.0,Al-Hilal Omdurman,17678395.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,78.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,60.0,0.89,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.1,31.9,18.0,18.0,99.0,6.3,59.3,53.6,43.2,4.9,66.9,76.8,77.0,57.0,0.0,2.0,382.0,0.0,5.9,0.0,11.05,0.0089,3,True
P01123,Eric Zambo,31.0,Cameroonian,Cameroon,5.0,Defender,188.0,83.0,Club Africain,7012823.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,81.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,37.0,42.0,0.9,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,1.0,0.0,5.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.8,32.7,20.0,28.0,83.1,7.1,73.6,19.6,58.1,5.0,53.0,22.0,49.3,45.9,0.0,0.0,430.0,0.0,7.2,0.0,7.6000000000000005,0.009000000000000001,0,True
P01124,Andre Nkoulou,29.0,Cameroonian,Cameroon,6.0,Defender,180.0,74.0,Wydad Casablanca,5318816.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,35.0,0.84,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0,4.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,1.1,31.7,22.0,13.0,97.0,5.7,58.6,26.3,60.3,5.2,85.7,31.7,79.7,40.4,0.0,0.0,384.0,0.0,5.4,0.0,9.75,0.0084,0,True
P01140,Eric Mba,30.0,Cameroonian,Cameroon,22.0,Forward,180.0,77.0,Zamalek,75848303.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,90.0,1.0,0.0,4.0,1.0,0.01,0.0,2.0,44.0,56.0,0.79,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0,32.4,24.0,24.0,99.0,7.1,71.6,99.0,31.5,15.4,97.8,85.1,99.0,45.7,2.0,0.0,226.0,1.0,7.3,0.9999900000999989,12.1,0.023700000000000002,1,True
P01137,Jean Bassogog,22.0,Cameroonian,Cameroon,19.0,Midfielder,184.0,72.0,Kaizer Chiefs,35461236.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,83.0,0.0,0.0,2.0,0.0,0.0,0.06,1.0,66.0,77.0,0.87,5.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.8,34.6,37.0,20.0,81.4,6.8,72.0,89.2,66.8,13.6,98.6,76.7,86.5,38.3,1.0,1.0,278.0,0.0,7.4,0.0,9.899999999999999,0.0174,3,True
P01132,Eric Ndip,30.0,Cameroonian,Cameroon,14.0,Midfielder,172.0,68.0,Al-Masry,17987721.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,28.0,34.0,0.84,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.9,33.5,22.0,17.0,96.5,6.4,66.4,42.3,42.1,3.9,50.5,39.0,48.1,56.2,1.0,0.0,319.0,0.0,6.2,0.0,9.45,0.041999999999999996,3,True
P01128,Jean Ondoa,24.0,Cameroonian,Cameroon,10.0,Defender,178.0,74.0,Orlando Pirates,1435281.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.86,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.8,33.1,24.0,12.0,99.0,5.9,56.3,19.0,42.9,2.0,43.2,28.9,33.4,60.9,0.0,0.0,323.0,0.0,5.8,0.0,8.8,0.0086,0,True
P01141,Andre Bassogog,26.0,Cameroonian,Cameroon,23.0,Forward,179.0,73.0,Gor Mahia,54663861.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,33.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.1,32.9,19.0,12.0,98.3,7.5,71.4,86.9,19.1,4.4,82.3,82.0,94.7,65.4,6.0,1.0,417.0,0.0,7.7,2.9507761360897953,9.15,0.015,1,True
P01134,Vincent Lea,21.0,Cameroonian,Cameroon,16.0,Midfielder,177.0,71.0,Al-Masry,15147546.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,90.0,0.0,0.0,2.0,0.0,0.01,0.36,1.0,61.0,69.0,0.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.1,32.1,32.0,15.0,87.0,6.4,70.0,52.5,57.7,9.4,43.7,53.0,62.1,60.3,1.0,0.0,498.0,0.0,6.6,0.0,13.05,0.0178,3,True
P01138,Moumi Choupo-Moting,30.0,Cameroonian,Cameroon,20.0,Midfielder,172.0,69.0,JS Kabylie,17926924.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,73.0,1.0,1.0,0.0,0.0,0.01,0.65,2.0,49.0,58.0,0.86,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.2,30.6,17.0,30.0,92.1,7.6,76.7,82.3,50.4,11.1,86.3,90.7,99.0,37.8,1.0,4.0,394.0,0.0,7.0,2.4657230253325646,12.600000000000001,0.0258,3,True
P01144,Nicolas Anguissa,32.0,Cameroonian,Cameroon,26.0,Forward,167.0,66.0,Gor Mahia,11547644.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2.0,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3,26.0,7.0,7.0,82.7,6.0,60.6,54.1,23.7,0.4,38.1,45.7,59.2,59.5,3.0,0.0,247.0,0.0,5.9,0.0,2.6500000000000004,0.008,1,False
P01126,Karl Mbeumo,27.0,Cameroonian,Cameroon,8.0,Defender,180.0,72.0,Al-Masry,12097116.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,7.0,9.0,0.79,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,37.0,4.0,6.0,78.8,6.0,61.9,40.5,77.5,2.5,70.0,23.1,87.5,44.0,1.0,0.0,254.0,0.0,5.8,0.0,2.45,0.0158,0,True
P01133,Andre Kunde,24.0,Cameroonian,Cameroon,15.0,Midfielder,175.0,73.0,JS Kabylie,52423431.0,M00368,2026-07-25,NRG Stadium,Houston,Iraq,Group Stage,L,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,21.0,31.0,0.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.4,30.9,11.0,3.0,98.7,6.4,62.7,99.0,48.9,7.5,87.6,99.0,86.1,26.8,1.0,0.0,355.0,0.0,6.8,0.0,3.9,0.020999999999999998,3,True
P00028,Jamal Havertz,23.0,German,Germany,2.0,Goalkeeper,192.0,81.0,RB Leipzig,10300842.0,M00369,2026-06-28,Arrowhead Stadium,Kansas City,Austria,Group Stage,D,2.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,20.0,0.91,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,0.57,2.0,0.0,2.0,0.0,9.1,1.2,29.6,32.0,22.0,85.6,5.6,58.1,11.0,84.3,3.9,62.8,44.4,77.7,54.8,0.0,0.0,409.0,0.0,5.4,0.0,10.899999999999999,0.0182,2,True
P00040,Jamal Koch,24.0,German,Germany,14.0,Midfielder,175.0,78.0,Real Madrid,48977955.0,M00369,2026-06-28,Arrowhead Stadium,Kansas City,Austria,Group Stage,D,2.0,2.0,83.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,63.0,73.0,0.87,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,34.3,23.0,28.0,91.1,7.3,76.4,93.2,62.2,15.8,99.0,99.0,98.8,32.6,0.0,3.0,378.0,0.0,7.5,2.168651183300422,12.0,0.026099999999999998,3,True
P00044,Nico Volland,25.0,German,Germany,18.0,Midfielder,179.0,77.0,Brondby,42603093.0,M00369,2026-06-28,Arrowhead Stadium,Kansas City,Austria,Group Stage,D,2.0,2.0,90.0,0.0,1.0,2.0,0.0,0.02,0.0,4.0,81.0,98.0,0.83,1.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.2,29.8,22.0,25.0,73.4,7.4,74.1,49.2,85.0,24.9,81.9,85.8,66.2,52.6,0.0,3.0,393.0,1.0,7.6,0.9999900000999989,10.399999999999999,0.0415,3,True
P00032,Leroy Werner,29.0,German,Germany,6.0,Defender,184.0,79.0,Young Boys,72433298.0,M00369,2026-06-28,Arrowhead Stadium,Kansas City,Austria,Group Stage,D,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,52.0,0.87,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.9,33.3,16.0,16.0,99.0,6.9,70.6,70.2,99.0,10.4,77.4,20.2,81.6,73.7,0.0,0.0,265.0,0.0,6.0,0.0,8.05,0.0087,0,True
